계약년월,번호,계약일,시군구일련번호,지번,유형,도로명,용도지역,건축물주용도,도로조건,전용면적,대지면적,거래금액,층,지분구분,건축년도,해제사유발생일,거래유형,시군구명,법정동코드
201501,1076,28,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,316.5100,31190.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1077,28,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,316.5100,31190.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1078,14,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3000,92.2600,30935.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1079,12,2088,1**,집합,판교로,근린상업,공장,25m이상,298.2000,184.1900,60800.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1080,27,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,783.9300,69300.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1081,14,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,212.1200,30690.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1082,14,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,212.1200,30690.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1083,23,2088,1**,집합,판교로,근린상업,공장,25m이상,150.9100,310.9300,31100.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1084,28,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3000,316.5100,31190.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1085,14,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,92.2600,30935.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201501,1086,14,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,91.5300,30690.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201502,920,02,2088,1**,집합,판교로,근린상업,공장,25m이상,33.1800,27.3200,10700.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201502,921,16,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,213.8200,30935.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201502,922,25,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,309.7100,31500.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201502,923,16,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,213.8200,30935.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201503,1382,02,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,38.7400,6.1500,500.0000,2,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201504,1369,03,2088,1**,집합,판교로,근린상업,공장,25m이상,298.2000,400.9900,62000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201504,1370,08,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,35.6700,7900.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201504,1371,14,2090,1**,집합,성남대로43번길,일반상업,창고시설,25m이상,32.2000,6.0900,600.0000,,지분,,-,,경기도 성남시분당구 구미동,4113511400
201505,1110,22,2088,1**,집합,판교로,근린상업,공장,25m이상,147.6100,382.1800,33400.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201506,1319,24,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,92.8500,32480.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201506,1320,30,2088,1**,집합,판교로,근린상업,공장,25m이상,150.0100,201.7200,33340.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201506,1321,22,2088,1**,집합,판교로,근린상업,창고시설,25m이상,159.8500,414.3100,24200.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201506,1322,24,2088,1**,집합,판교로,근린상업,공장,25m이상,300.6100,185.7000,63752.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201507,1348,07,2088,1**,집합,판교로,근린상업,공장,25m이상,148.3600,199.4700,34350.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201507,1349,07,2088,1**,집합,판교로,근린상업,공장,25m이상,148.3600,199.4700,34350.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201508,1038,17,2088,1**,집합,판교로,근린상업,공장,25m이상,150.9100,96.7600,31100.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201508,1039,17,2088,1**,집합,판교로,근린상업,공장,25m이상,150.9100,96.7600,31100.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201509,990,11,2088,1**,집합,판교로,근린상업,공장,25m이상,150.9100,98.7200,33382.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201509,991,30,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,96.7600,31340.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201509,992,30,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,96.7600,31340.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201510,1155,07,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,186.4400,68500.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201510,1156,26,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,97.5400,32200.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201510,1157,28,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,92.1200,30000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201510,1158,28,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,92.1200,30000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201510,1159,20,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,35.2900,5.6000,500.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201511,1087,18,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,92.2700,33400.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201511,1088,06,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,35.2900,5.6000,500.0000,2,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201512,1142,25,2088,1**,집합,판교로,근린상업,공장,25m이상,148.6000,96.9600,34000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201512,1143,11,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,186.4300,66000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201602,940,17,2088,1**,집합,판교로,근린상업,창고시설,25m이상,141.8500,92.6000,20000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201602,941,18,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,195.8500,65000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201602,942,23,2088,1**,집합,판교로,근린상업,공장,25m이상,148.1200,91.5100,31424.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201602,943,01,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,33.9500,5.4000,300.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201602,944,02,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,38.7400,6.1500,500.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201603,1239,08,2088,1**,집합,판교로,근린상업,공장,25m이상,150.9100,93.2200,32500.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201603,1240,22,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,96.7600,33000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201603,1241,16,2088,1**,집합,판교로,근린상업,공장,25m이상,300.0100,184.1700,65000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201603,1242,21,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,35.2900,5.6000,500.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201603,1243,16,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,78.8000,12.5200,2000.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201603,1244,18,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,38.7400,6.1500,500.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201603,1245,18,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,38.7400,6.1500,500.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201603,1246,18,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,38.7400,6.1500,500.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201603,1247,22,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,38.7400,6.1500,500.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201603,1248,29,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,38.7400,6.1500,1000.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201603,1249,05,3000,9**,일반,,제2종전용주거,자동차 관련시설,25m미만,50.8300,89.2000,14500.0000,,지분,,-,,경기도 성남시분당구 운중동,4113511500
201604,1202,04,2088,1**,집합,판교로,근린상업,공장,25m이상,150.9100,93.1300,32627.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201604,1203,04,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,97.5400,34600.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201604,1204,24,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,98.1100,35100.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201604,1205,20,2088,1**,집합,판교로,근린상업,공장,25m이상,450.9200,278.5500,97472.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201605,1147,04,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,98.1100,35100.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201605,1148,24,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,97.5400,35000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201605,1149,16,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,33.7500,5000.0000,,,1994,-,,경기도 성남시분당구 야탑동,4113510700
201605,1150,12,2090,4*,일반,미금일로74번길,제1종일반주거,자동차 관련시설,12m미만,2801.3600,898.3000,390000.0000,,,,-,,경기도 성남시분당구 구미동,4113511400
201606,1228,01,2088,1**,집합,판교로,근린상업,공장,25m이상,150.9100,92.6400,33550.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201606,1229,24,2088,1**,집합,판교로,근린상업,공장,25m이상,77.3500,47.7800,10000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201606,1230,28,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,92.0900,34000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201606,1231,21,2088,1**,집합,판교로,근린상업,공장,25m이상,296.7000,192.5300,64447.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201606,1232,22,2088,1**,집합,판교로,근린상업,공장,25m이상,74.5500,48.6900,17667.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201606,1233,22,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,97.3700,35333.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201606,1234,20,2088,1**,집합,판교로,근린상업,공장,25m이상,148.1100,96.9300,36000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201607,1141,13,2088,1**,집합,판교로,근린상업,창고시설,25m이상,44.3500,27.3800,6000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201607,1142,20,2088,1**,집합,판교로,근린상업,창고시설,25m이상,44.3500,27.2600,5000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201607,1143,27,2088,1**,집합,판교로,근린상업,공장,25m이상,150.9100,98.7300,38000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201607,1144,01,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,38.7400,6.1500,500.0000,,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201608,1097,24,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,97.5400,32000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201608,1098,24,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,97.5400,32000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201609,1043,21,2088,1**,집합,판교로,근린상업,창고시설,25m이상,77.3500,47.7800,11000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201609,1044,07,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,185.2700,65300.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201610,1465,06,2088,1**,집합,판교로,근린상업,공장,25m이상,298.2000,183.0700,61385.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201610,1466,27,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,182.4500,66000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201610,1467,04,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,33.9400,7800.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201611,1374,16,2088,1**,집합,판교로,근린상업,공장,25m이상,148.1200,91.5100,32000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201611,1375,05,2088,1**,집합,판교로,근린상업,공장,25m이상,75.4600,46.3200,17000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201611,1376,14,2088,1**,집합,판교로,근린상업,창고시설,25m이상,77.3500,50.6000,9000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201611,1377,10,2088,1**,집합,판교로,근린상업,창고시설,25m이상,77.3500,50.6000,9000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201611,1378,05,2088,1**,집합,판교로,근린상업,공장,25m이상,75.4600,46.3200,17000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201612,1011,09,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,92.1000,33440.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201612,1012,02,3675,2**,일반,대왕판교로,자연녹지,자동차 관련시설,25m이상,128.5200,653.0000,360000.0000,,,2003,-,,경기도 성남시분당구 궁내동,4113511200
201703,1184,24,2088,1**,집합,판교로,근린상업,공장,25m이상,203.1800,96.7600,33500.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201703,1185,08,2088,1**,집합,판교로,근린상업,공장,25m이상,599.3000,391.1500,142500.0000,6,,,-,,경기도 성남시분당구 야탑동,4113510700
201703,1186,25,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,186.4300,67710.0000,7,,,-,,경기도 성남시분당구 야탑동,4113510700
201703,1187,24,2088,1**,집합,판교로,근린상업,공장,25m이상,411.2600,195.8500,68420.0000,3,,,-,,경기도 성남시분당구 야탑동,4113510700
201703,1188,06,3016,5**,일반,운중로243번길,준주거,자동차 관련시설,25m미만,4559.6900,1333.8000,1095372.0000,,,2016,-,,경기도 성남시분당구 판교동,4113510800
201703,1189,02,3577,5**,일반,벌장투리로23번길,보전녹지,동물 및 식물 관련시,8m미만,253.3200,5595.0000,385000.0000,,,,-,,경기도 성남시분당구 대장동,4113511600
201704,1132,03,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,34.8600,7700.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201704,1133,08,2088,1**,집합,판교로,근린상업,창고시설,25m이상,56.1200,36.4400,5750.0000,,,1994,-,,경기도 성남시분당구 야탑동,4113510700
201704,1134,17,2088,1**,집합,판교로,근린상업,공장,25m이상,148.6000,96.9600,38400.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201705,1077,25,2088,1**,집합,판교로,근린상업,창고시설,25m이상,85.1400,40.5500,4700.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201705,1078,25,2088,1**,집합,판교로,근린상업,창고시설,25m이상,65.9400,25.1000,3650.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201705,1079,25,2088,1**,집합,판교로,근린상업,창고시설,25m이상,65.9400,25.1000,3650.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201706,1176,26,2088,1**,집합,판교로,근린상업,창고시설,25m이상,38.4500,37.9600,5000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201706,1177,20,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,33.9400,4000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201707,1109,04,2088,1**,집합,판교로,근린상업,창고시설,25m이상,79.0000,48.7900,8500.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201707,1110,07,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,98.3300,36498.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201707,1111,07,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,98.3300,36498.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201708,1131,31,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2123.5600,308.8300,99975.0000,,,1999,-,,경기도 성남시분당구 서현동,4113510500
201708,1132,31,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2879.4200,563.9500,181801.0000,7,,1999,-,,경기도 성남시분당구 서현동,4113510500
201708,1133,31,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,504.9300,98.8900,31893.0000,,,1999,-,,경기도 성남시분당구 서현동,4113510500
201708,1134,31,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2879.4200,563.9500,181801.0000,4,,1999,-,,경기도 성남시분당구 서현동,4113510500
201708,1135,31,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2879.4200,563.9500,181801.0000,5,,1999,-,,경기도 성남시분당구 서현동,4113510500
201708,1136,31,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2879.4200,563.9500,181801.0000,6,,1999,-,,경기도 성남시분당구 서현동,4113510500
201708,1137,31,2088,1**,집합,판교로,근린상업,공장,25m이상,447.3000,274.5900,119691.0000,3,,,-,,경기도 성남시분당구 야탑동,4113510700
201709,1167,12,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,33.9400,6723.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201709,1168,08,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,196.2100,68000.0000,4,,,-,,경기도 성남시분당구 야탑동,4113510700
201709,1169,12,2088,1**,집합,판교로,근린상업,창고시설,25m이상,44.3500,28.8000,6400.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201709,1170,12,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,33.9400,6723.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201709,1171,12,2088,1**,집합,판교로,근린상업,창고시설,25m이상,44.3500,28.8000,6400.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201709,1172,27,2088,1**,집합,판교로,근린상업,공장,25m이상,150.0100,92.0900,38000.0000,8,,,-,,경기도 성남시분당구 야탑동,4113510700
201709,1173,27,2088,1**,집합,판교로,근린상업,공장,25m이상,150.0100,92.0900,38000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201710,859,13,2088,1**,집합,판교로,근린상업,공장,25m이상,150.3100,92.8500,34300.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201710,860,20,2088,1**,집합,판교로,근린상업,공장,25m이상,148.1200,91.5100,35000.0000,7,,,-,,경기도 성남시분당구 야탑동,4113510700
201710,861,30,2088,1**,집합,판교로,근린상업,창고시설,25m이상,77.3500,47.5000,8900.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
